公开时间,类别,省份,城市,新增确诊病例,新增治愈出院数,新增死亡数,核减,治愈核减,死亡核减,累计确诊,累计治愈,累计死亡,修改人,修改内容,脚本合并修改备注
2月17日,地区级,浙江,杭州,,13,,,,,,,,,,
2月17日,地区级,浙江,宁波,,6,,,,,,,,,,
2月17日,地区级,浙江,台州,,1,,,,,,,,,,
2月17日,地区级,浙江,金华,,6,,,,,,,,,,
2月17日,地区级,浙江,绍兴,,1,,,,,,,,,,
2月17日,地区级,浙江,嘉兴,,3,,,,,,,,,,
2月17日,地区级,浙江,丽水,,,,,,,,,,,,
2月17日,地区级,浙江,衢州,,1,,,,,,,,,,
2月17日,地区级,浙江,湖州,,1,,,,,,,,,,
2月17日,地区级,浙江,舟山,,,,,,,,,,,,
2月17日,省级,河南,,11,67,3,,,,,,,,,
2月17日,地区级,河南,信阳,4,,,,,,,,,,,
2月17日,地区级,河南,南阳,1,,,,,,,,,,,
2月17日,地区级,河南,郑州,3,,,,,,,,,,,
2月17日,地区级,河南,驻马店,1,,,,,,,,,,,
2月17日,地区级,河南,商丘,,,,,,,,,,,,
2月17日,地区级,河南,周口,1,,,,,,,,,,,
2月17日,地区级,河南,平顶山,,,,,,,,,,,,
2月17日,地区级,河南,新乡,,,,,,,,,,,,
2月17日,地区级,河南,安阳,1,,,,,,,,,,,
2月17日,地区级,河南,许昌,,,,,,,,,,,,
2月17日,地区级,河南,漯河,,,,,,,,,,,,
2月17日,地区级,河南,洛阳,,,,,,,,,,,,
2月17日,地区级,河南,焦作,,,,,,,,,,,,
2月17日,地区级,河南,开封,,,,,,,,,,,,
2月17日,地区级,河南,鹤壁,,,,,,,,,,,,
2月17日,地区级,河南,濮阳,,,,,,,,,,,,
2月17日,地区级,河南,三门峡,,,,,,,,,,,,
2月17日,地区级,河南,济源示范区,,,,,,,,,,,,
2月17日,地区级,河南,地区待确认,,67,3,,,,,,,,,
2月17日,省级,湖南,,1,34,1,,,,,,,,,
2月17日,地区级,湖南,长沙,,4,1,,,,,,,,,
2月17日,地区级,湖南,岳阳,1,9,,,,,,,,,,
2月17日,地区级,湖南,邵阳,,3,,,,,,,,,,
2月17日,地区级,湖南,常德,,3,,,,,,,,,,
2月17日,地区级,湖南,娄底,,,,,,,,,,,,
2月17日,地区级,湖南,株洲,,2,,,,,,,,,,
2月17日,地区级,湖南,益阳,,3,,,,,,,,,,
2月17日,地区级,湖南,衡阳,,,,,,,,,,,,
2月17日,地区级,湖南,永州,,2,,,,,,,,,,
2月17日,地区级,湖南,怀化,,2,,,,,,,,,,
2月17日,地区级,湖南,郴州,,4,,,,,,,,,,
2月17日,地区级,湖南,湘潭,,1,,,,,,,,,,
2月17日,地区级,湖南,湘西自治州,,,,,,,,,,,,
2月17日,地区级,湖南,张家界,,1,,,,,,,,,,
2月17日,省级,安徽,,9,27,,,,,,,,,,
2月17日,地区级,安徽,合肥,2,1,,,,,,,,,,
2月17日,地区级,安徽,蚌埠,,8,,,,,,,,,,
2月17日,地区级,安徽,阜阳,1,4,,,,,,,,,,
2月17日,地区级,安徽,亳州,,,,,,,,,,,,
2月17日,地区级,安徽,安庆,,,,,,,,,,,,
2月17日,地区级,安徽,六安,,5,,,,,,,,,,
2月17日,地区级,安徽,马鞍山,,2,,,,,,,,,,
2月17日,地区级,安徽,宿州,1,3,,,,,,,,,,
2月17日,地区级,安徽,芜湖,2,,,,,,,,,,,
2月17日,地区级,安徽,铜陵,1,1,,,,,,,,,,
2月17日,地区级,安徽,淮北,,1,,,,,,,,,,
2月17日,地区级,安徽,淮南,2,,,,,,,,,,,
2月17日,地区级,安徽,池州,,,,,,,,,,,,
2月17日,地区级,安徽,滁州,,,,,,,,,,,,
2月17日,地区级,安徽,黄山,,2,,,,,,,,,,
2月17日,地区级,安徽,宣城,,,,,,,,,,,,
2月17日,省级,江西,,3,35,,,,,,,,,,
2月17日,地区级,江西,南昌,1,6,,,,,,,,,,
2月17日,地区级,江西,新余,,2,,,,,,,,,,
2月17日,地区级,江西,上饶,,4,,,,,,,,,,
2月17日,地区级,江西,九江,1,8,,,,,,,,,,
2月17日,地区级,江西,宜春,,6,,,,,,,,,,
2月17日,地区级,江西,赣州,,2,,,,,,,,,,
2月17日,地区级,江西,抚州,,6,,,,,,,,,,
2月17日,地区级,江西,萍乡,,1,,,,,,,,,,
2月17日,地区级,江西,吉安,1,,,,,,,,,,,
2月17日,地区级,江西,鹰潭,,,,,,,,,,,,
2月17日,地区级,江西,景德镇,,,,,,,,,,,,
2月17日,地区级,江西,赣江新区,,,,,,,,,,,,
2月17日,省级,江苏,,3,37,,,,,,,,,,
2月17日,地区级,江苏,南京,,,,,,,,,,,,
2月17日,地区级,江苏,苏州,1,5,,,,,,,,,,
2月17日,地区级,江苏,徐州,,14,,,,,,,,,,
2月17日,地区级,江苏,淮安,1,7,,,,,,,,,,
2月17日,地区级,江苏,无锡,,2,,,,,,,,,,
2月17日,地区级,江苏,连云港,,1,,,,,,,,,,
2月17日,地区级,江苏,南通,,3,,,,,,,,,,
2月17日,地区级,江苏,泰州,,1,,,,,,,,,,
2月17日,地区级,江苏,常州,1,,,,,,,,,,,
2月17日,地区级,江苏,扬州,,1,,,,,,,,,,
2月17日,地区级,江苏,盐城,,2,,,,,,,,,,
2月17日,地区级,江苏,镇江,,1,,,,,,,,,,
2月17日,地区级,江苏,宿迁,,,,,,,,,,,,
2月17日,省级,重庆,,2,18,,,,,,,,,,
2月17日,地区级,重庆,万州区,,1,,,,,,,,,,
2月17日,地区级,重庆,江北区,,2,,,,,,,,,,
2月17日,地区级,重庆,垫江县,,,,,,,,,,,,
2月17日,地区级,重庆,云阳县,1,,,,,,,,,,,
2月17日,地区级,重庆,九龙坡区,,2,,,,,,,,,,
2月17日,地区级,重庆,渝中区,,,,,,,,,,,,
2月17日,地区级,重庆,忠县,,1,,,,,,,,,,
2月17日,地区级,重庆,合川区,,1,,,,,,,,,,
2月17日,地区级,重庆,开州区,,,,,,,,,,,,
2月17日,地区级,重庆,两江新区,,,,,,,,,,,,
2月17日,地区级,重庆,长寿区,,,,,,,,,,,,
2月17日,地区级,重庆,綦江区,,1,,,,,,,,,,
2月17日,地区级,重庆,奉节县,,,,,,,,,,,,
2月17日,地区级,重庆,渝北区,1,,,,,,,,,,,
2月17日,地区级,重庆,潼南区,,,,,,,,,,,,
2月17日,地区级,重庆,大足区,,2,,,,,,,,,,
2月17日,地区级,重庆,巫溪县,,1,,,,,,,,,,
2月17日,地区级,重庆,石柱县,,2,,,,,,,,,,
2月17日,地区级,重庆,巫山县,,,,,,,,,,,,
2月17日,地区级,重庆,丰都县,,,,,,,,,,,,
2月17日,地区级,重庆,璧山区,,1,,,,,,,,,,
2月17日,地区级,重庆,荣昌区,,1,,,,,,,,,,
2月17日,地区级,重庆,铜梁区,,,,,,,,,,,,
2月17日,地区级,重庆,南岸区,,,,,,,,,,,,
2月17日,地区级,重庆,大渡口区,,,,,,,,,,,,
2月17日,地区级,重庆,永川区,,,,,,,,,,,,
2月17日,地区级,重庆,巴南区,,1,,,,,,,,,,
2月17日,地区级,重庆,江津区,,1,,,,,,,,,,
2月17日,地区级,重庆,高新区,,,,,,,,,,,,
2月17日,地区级,重庆,梁平区,,,,,,,,,,,,
2月17日,地区级,重庆,涪陵区,,1,,,,,,,,,,
2月17日,地区级,重庆,沙坪坝区,,,,,,,,,,,,
2月17日,地区级,重庆,城口县,,,,,,,,,,,,
2月17日,地区级,重庆,彭水县,,,,,,,,,,,,
2月17日,地区级,重庆,黔江区,,,,,,,,,,,,
2月17日,地区级,重庆,万盛经开区,,,,,,,,,,,,
2月17日,地区级,重庆,酉阳县,,,,,,,,,,,,
2月17日,地区级,重庆,武隆区,,,,,,,,,,,,
2月17日,地区级,重庆,秀山县,,,,,,,,,,,,
2月17日,省级,山东,,2,18,,,,,,,,,,
2月17日,地区级,山东,青岛,1,,,,,,,,,,,
2月17日,地区级,山东,济南,,2,,,,,,,,,,
2月17日,地区级,山东,临沂,1,3,,,,,,,,,,
2月17日,地区级,山东,济宁,,2,,,,,,,,,,
2月17日,地区级,山东,烟台,,,,,,,,,,,,
2月17日,地区级,山东,潍坊,,1,,,,,,,,,,
2月17日,地区级,山东,威海,,,,,,,,,,,,
2月17日,地区级,山东,聊城,,1,,,,,,,,,,
2月17日,地区级,山东,德州,,2,,,,,,,,,,
2月17日,地区级,山东,泰安,,1,,,,,,,,,,
2月17日,地区级,山东,枣庄,,3,,,,,,,,,,
2月17日,地区级,山东,淄博,,1,,,,,,,,,,
2月17日,地区级,山东,菏泽,,,,,,,,,,,,
2月17日,地区级,山东,日照,,1,,,,,,,,,,
2月17日,地区级,山东,滨州,,1,,,,,,,,,,
2月17日,省级,四川,,13,27,,,,,,,,,,
2月17日,地区级,四川,成都,,3,,,,,,,,,,
2月17日,地区级,四川,南充,3,3,,,,,,,,,,
2月17日,地区级,四川,广安,,4,,,,,,,,,,
2月17日,地区级,四川,达州,1,2,,,,,,,,,,
2月17日,地区级,四川,甘孜,5,3,,,,,,,,,,
2月17日,地区级,四川,巴中,,,,,,,,,,,,
2月17日,地区级,四川,绵阳,,3,,,,,,,,,,
2月17日,地区级,四川,内江,,1,,,,,,,,,,
2月17日,地区级,四川,泸州,,,,,,,,,,,,
2月17日,地区级,四川,德阳,,1,,,,,,,,,,
2月17日,地区级,四川,攀枝花,3,1,,,,,,,,,,
2月17日,地区级,四川,遂宁,,5,,,,,,,,,,
2月17日,地区级,四川,凉山,,,,,,,,,,,,
2月17日,地区级,四川,宜宾,1,,,,,,,,,,,
2月17日,地区级,四川,自贡,,,,,,,,,,,,
2月17日,地区级,四川,眉山,,,,,,,,,,,,
2月17日,地区级,四川,广元,,,,,,,,,,,,
2月17日,地区级,四川,雅安,,,,,,,,,,,,
2月17日,地区级,四川,乐山,,,,,,,,,,,,
2月17日,地区级,四川,资阳,,,,,,,,,,,,
2月17日,地区级,四川,阿坝,,1,,,,,,,,,,
2月17日,省级,北京,,6,8,,,,,,,,,,
2月17日,地区级,北京,朝阳,,,,,,,,,,,,
2月17日,地区级,北京,海淀,,,,,,,,,,,,
2月17日,地区级,北京,西城,1,,,,,,,,,,,
2月17日,地区级,北京,大兴,,,,,,,,,,,,
2月17日,地区级,北京,丰台,1,,,,,,,,,,,
2月17日,地区级,北京,外地来京,,,,,,,,,,,,
2月17日,地区级,北京,昌平,4,,,,,,,,,,,
2月17日,地区级,北京,通州,,,,,,,,,,,,
2月17日,地区级,北京,房山,,,,,,,,,,,,
2月17日,地区级,北京,石景山,,,,,,,,,,,,
2月17日,地区级,北京,顺义,,,,,,,,,,,,
2月17日,地区级,北京,东城,,,,,,,,,,,,
2月17日,地区级,北京,怀柔,,,,,,,,,,,,
2月17日,地区级,北京,密云,,,,,,,,,,,,
2月17日,地区级,北京,门头沟,,,,,,,,,,,,
2月17日,地区级,北京,延庆,,,,,,,,,,,,
2月17日,地区级,北京,地区待确认,,8,,,,,,,,,,
2月17日,省级,黑龙江,,7,5,,,,,,,,,,
2月17日,地区级,黑龙江,哈尔滨,2,,,,,,,,,,,
2月17日,地区级,黑龙江,双鸭山,2,3,,,,,,,,,,
2月17日,地区级,黑龙江,绥化,,1,,,,,,,,,,
2月17日,地区级,黑龙江,鸡西,,,,,,,,,,,,
2月17日,地区级,黑龙江,齐齐哈尔,1,,,,,,,,,,,
2月17日,地区级,黑龙江,七台河,1,,,,,,,,,,,
2月17日,地区级,黑龙江,佳木斯,,,,,,,,,,,,
2月17日,地区级,黑龙江,大庆,,1,,,,,,,,,,
2月17日,地区级,黑龙江,牡丹江,1,,,,,,,,,,,
2月17日,地区级,黑龙江,鹤岗,,,,,,,,,,,,
2月17日,地区级,黑龙江,黑河,,,,,,,,,,,,
2月17日,地区级,黑龙江,大兴安岭,,,,,,,,,,,,
2月17日,省级,上海,,2,21,,,,,,,,,,
2月17日,地区级,上海,外地来沪,1,6,,,,,,,,,,
2月17日,地区级,上海,浦东,1,2,,,,,,,,,,
2月17日,地区级,上海,宝山,,1,,,,,,,,,,
2月17日,地区级,上海,闵行,,3,,,,,,,,,,
2月17日,地区级,上海,静安,,2,,,,,,,,,,
2月17日,地区级,上海,徐汇,,2,,,,,,,,,,
2月17日,地区级,上海,松江,,3,,,,,,,,,,
2月17日,地区级,上海,长宁,,1,,,,,,,,,,
2月17日,地区级,上海,奉贤,,,,,,,,,,,,
2月17日,地区级,上海,普陀,,1,,,,,,,,,,
2月17日,地区级,上海,嘉定,,,,,,,,,,,,
2月17日,地区级,上海,虹口,,,,,,,,,,,,
2月17日,地区级,上海,杨浦,,,,,,,,,,,,
2月17日,地区级,上海,黄浦,,,,,,,,,,,,
2月17日,地区级,上海,青浦,,,,,,,,,,,,
2月17日,地区级,上海,金山,,,,,,,,,,,,
2月17日,地区级,上海,崇明,,,,,,,,,,,,
2月17日,地区级,上海,地区待确认,,,,,,,,,,,,
2月17日,省级,福建,,2,7,,,,,,,,,,
2月17日,地区级,福建,福州,2,,,,,,,,,,,
2月17日,地区级,福建,莆田,,,,,,,,,,,,
2月17日,地区级,福建,泉州,,,,,,,,,,,,
2月17日,地区级,福建,厦门,,,,,,,,,,,,
2月17日,地区级,福建,宁德,,,,,,,,,,,,
2月17日,地区级,福建,南平,,,,,,,,,,,,
2月17日,地区级,福建,漳州,,,,,,,,,,,,
2月17日,地区级,福建,三明,,,,,,,,,,,,
2月17日,地区级,福建,龙岩,,,,,,,,,,,,
2月17日,地区级,福建,地区待确认,,7,,,,,,,,,,
2月17日,省级,河北,,1,14,1,,,,,,,,,
2月17日,地区级,河北,沧州,1,,,,,,,,,,,
2月17日,地区级,河北,唐山,,1,1,,,,,,,,,
2月17日,地区级,河北,邯郸,,,,,,,,,,,,
2月17日,地区级,河北,保定,,5,,,,,,,,,,
2月17日,地区级,河北,石家庄,,4,,,,,,,,,,
2月17日,地区级,河北,廊坊,,2,,,,,,,,,,
2月17日,地区级,河北,邢台,,,,,,,,,,,,
2月17日,地区级,河北,张家口,,,,,,,,,,,,
2月17日,地区级,河北,衡水,,2,,,,,,,,,,
2月17日,地区级,河北,承德,,,,,,,,,,,,
2月17日,地区级,河北,秦皇岛,,,,,,,,,,,,
2月17日,省级,广西,,4,7,,,,,,,,,,
2月17日,地区级,广西,南宁,3,2,,,,,,,,,,
2月17日,地区级,广西,北海,1,1,,,,,,,,,,
2月17日,地区级,广西,桂林,,2,,,,,,,,,,
2月17日,地区级,广西,柳州,,,,,,,,,,,,
2月17日,地区级,广西,河池,,,,,,,,,,,,
2月17日,地区级,广西,防城港,,,,,,,,,,,,
2月17日,地区级,广西,来宾,,,,,,,,,,,,
2月17日,地区级,广西,玉林,,1,,,,,,,,,,
2月17日,地区级,广西,贵港,,1,,,,,,,,,,
2月17日,地区级,广西,钦州,,,,,,,,,,,,
2月17日,地区级,广西,梧州,,,,,,,,,,,,
2月17日,地区级,广西,贺州,,,,,,,,,,,,
2月17日,地区级,广西,百色,,,,,,,,,,,,
2月17日,地区级,广西,崇左,,,,,,,,,,,,
2月17日,省级,云南,,1,5,,,,,,,,,,
2月17日,地区级,云南,昆明,1,3,,,,,,,,,,
2月17日,地区级,云南,西双版纳州,,1,,,,,,,,,,
2月17日,地区级,云南,玉溪,,,,,,,,,,,,
2月17日,地区级,云南,大理,,,,,,,,,,,,
2月17日,地区级,云南,昭通市,,,,,,,,,,,,
2月17日,地区级,云南,曲靖,,1,,,,,,,,,,
2月17日,地区级,云南,保山市,,,,,,,,,,,,
2月17日,地区级,云南,丽江市,,,,,,,,,,,,
2月17日,地区级,云南,红河,,,,,,,,,,,,
2月17日,地区级,云南,德宏州,,,,,,,,,,,,
2月17日,地区级,云南,普洱,,,,,,,,,,,,
2月17日,地区级,云南,楚雄州,,,,,,,,,,,,
2月17日,地区级,云南,文山州,,,,,,,,,,,,
2月17日,地区级,云南,临沧,,,,,,,,,,,,
2月17日,地区级,云南,地区待确认,,,,,,,,,,,,
2月17日,省级,海南,,1,7,,,,,,,,,,
2月17日,地区级,海南,三亚,1,,,,,,,,,,,
2月17日,地区级,海南,海口,,4,,,,,,,,,,
2月17日,地区级,海南,万宁,,,,,,,,,,,,
2月17日,地区级,海南,儋州,,1,,,,,,,,,,
2月17日,地区级,海南,澄迈县,,,,,,,,,,,,
2月17日,地区级,海南,临高县,,1,,,,,,,,,,
2月17日,地区级,海南,琼海,,,,,,,,,,,,
2月17日,地区级,海南,昌江县,,1,,,,,,,,,,
2月17日,地区级,海南,陵水县,,,,,,,,,,,,
2月17日,地区级,海南,保亭,,,,,,,,,,,,
2月17日,地区级,海南,文昌,,,,,,,,,,,,
2月17日,地区级,海南,东方,,,,,,,,,,,,
2月17日,地区级,海南,定安县,,,,,,,,,,,,
2月17日,地区级,海南,乐东,,,,,,,,,,,,
2月17日,地区级,海南,琼中县,,,,,,,,,,,,
2月17日,省级,山西,,1,3,,,,,,,,,,
2月17日,地区级,山西,晋中,,2,,,,,,,,,,
2月17日,地区级,山西,运城,,,,,,,,,,,,
2月17日,地区级,山西,太原,,,,,,,,,,,,
2月17日,地区级,山西,大同,,1,,,,,,,,,,
2月17日,地区级,山西,晋城,,,,,,,,,,,,
2月17日,地区级,山西,忻州,,,,,,,,,,,,
2月17日,地区级,山西,长治,,,,,,,,,,,,
2月17日,地区级,山西,朔州,1,,,,,,,,,,,
2月17日,地区级,山西,吕梁,,,,,,,,,,,,
2月17日,地区级,山西,阳泉,,,,,,,,,,,,
2月17日,地区级,山西,临汾,,,,,,,,,,,,
2月17日,省级,贵州,,,19,,,,,,,,,,
2月17日,地区级,贵州,贵阳,,3,,,,,,,,,,
2月17日,地区级,贵州,毕节,,3,,,,,,,,,,
2月17日,地区级,贵州,遵义,,7,,,,,,,,,,
2月17日,地区级,贵州,六盘水,,3,,,,,,,,,,
2月17日,地区级,贵州,黔南州,,1,,,,,,,,,,
2月17日,地区级,贵州,黔东南州,,,,,,,,,,,,
2月17日,地区级,贵州,铜仁,,2,,,,,,,,,,
2月17日,地区级,贵州,黔西南州,,,,,,,,,,,,
2月17日,地区级,贵州,安顺,,,,,,,,,,,,
2月17日,省级,辽宁,,,2,,,,,,,,,,
2月17日,地区级,辽宁,沈阳,,,,,,,,,,,,
2月17日,地区级,辽宁,大连,,,,,,,,,,,,
2月17日,地区级,辽宁,锦州,,,,,,,,,,,,
2月17日,地区级,辽宁,盘锦,,2,,,,,,,,,,
2月17日,地区级,辽宁,葫芦岛,,,,,,,,,,,,
2月17日,地区级,辽宁,阜新,,,,,,,,,,,,
2月17日,地区级,辽宁,丹东,,,,,,,,,,,,
2月17日,地区级,辽宁,朝阳市,,,,,,,,,,,,
2月17日,地区级,辽宁,铁岭,,,,,,,,,,,,
2月17日,地区级,辽宁,辽阳,,,,,,,,,,,,
2月17日,地区级,辽宁,鞍山,,,,,,,,,,,,
2月17日,地区级,辽宁,本溪,,,,,,,,,,,,
2月17日,地区级,辽宁,营口,,,,,,,,,,,,
2月17日,省级,天津,,1,1,,,,,,,,,,
2月17日,地区级,天津,宝坻区,1,1,,,,,,,,,,
2月17日,地区级,天津,河北区,,,,,,,,,,,,
2月17日,地区级,天津,河东区,,,,,,,,,,,,
2月17日,地区级,天津,外地来津,,,,,,,,,,,,
2月17日,地区级,天津,和平区,,,,,,,,,,,,
2月17日,地区级,天津,河西区,,,,,,,,,,,,
2月17日,地区级,天津,宁河区,,,,,,,,,,,,
2月17日,地区级,天津,西青区,,,,,,,,,,,,
2月17日,地区级,天津,东丽区,,,,,,,,,,,,
2月17日,地区级,天津,滨海新区,,,,,,,,,,,,
2月17日,地区级,天津,南开区,,,,,,,,,,,,
2月17日,地区级,天津,红桥区,,,,,,,,,,,,
2月17日,地区级,天津,北辰区,,,,,,,,,,,,
2月17日,地区级,天津,津南区,,,,,,,,,,,,
2月17日,地区级,天津,武清区,,,,,,,,,,,,
2月17日,省级,甘肃,,1,4,,,,,,,,,,
2月17日,地区级,甘肃,兰州,1,,,,,,,,,,,
2月17日,地区级,甘肃,天水,,,,,,,,,,,,
2月17日,地区级,甘肃,定西,,,,,,,,,,,,
2月17日,地区级,甘肃,平凉,,,,,,,,,,,,
2月17日,地区级,甘肃,甘南州,,,,,,,,,,,,
2月17日,地区级,甘肃,陇南,,,,,,,,,,,,
2月17日,地区级,甘肃,白银,,,,,,,,,,,,
2月17日,地区级,甘肃,庆阳,,,,,,,,,,,,
2月17日,地区级,甘肃,临夏,,,,,,,,,,,,
2月17日,地区级,甘肃,张掖,,,,,,,,,,,,
2月17日,地区级,甘肃,金昌,,,,,,,,,,,,
2月17日,地区级,甘肃,地区待确认,,4,,,,,,,,,,
2月17日,省级,吉林,,,4,,,,,,,,,,
2月17日,地区级,吉林,长春,,3,,,,,,,,,,
2月17日,地区级,吉林,四平,,,,,,,,,,,,
2月17日,地区级,吉林,辽源,,,,,,,,,,,,
2月17日,地区级,吉林,吉林,,,,,,,,,,,,
2月17日,地区级,吉林,延边,,,,,,,,,,,,
2月17日,地区级,吉林,通化,,1,,,,,,,,,,
2月17日,地区级,吉林,松原,,,,,,,,,,,,
2月17日,地区级,吉林,白城,,,,,,,,,,,,
2月17日,省级,新疆,,1,,,,,,,,,,,
2月17日,地区级,新疆,乌鲁木齐,,,,,,,,,,,,
2月17日,地区级,新疆,伊犁州,,,,,,,,,,,,
2月17日,地区级,新疆,昌吉州,,,,,,,,,,,,
2月17日,地区级,新疆,巴州,,,,,,,,,,,,
2月17日,地区级,新疆,阿克苏,,,,,,,,,,,,
2月17日,地区级,新疆,兵团第一师,,,,,,,,,,,,
2月17日,地区级,新疆,兵团第二师,,,,,,,,,,,,
2月17日,地区级,新疆,兵团第三师,,,,,,,,,,,,
2月17日,地区级,新疆,兵团第四师,,,,,,,,,,,,
2月17日,地区级,新疆,兵团第五师,,,,,,,,,,,,
2月17日,地区级,新疆,兵团第六师,,,,,,,,,,,,
2月17日,地区级,新疆,兵团第七师,,,,,,,,,,,,
2月17日,地区级,新疆,兵团第八师,1,,,,,,,,,,,
2月17日,地区级,新疆,兵团第九师,,,,,,,,,,,,
2月17日,地区级,新疆,兵团第十师,,,,,,,,,,,,
2月17日,地区级,新疆,兵团第十一师,,,,,,,,,,,,
2月17日,地区级,新疆,兵团第十二师,,,,,,,,,,,,
2月17日,地区级,新疆,兵团第十三师,,,,,,,,,,,,
2月17日,地区级,新疆,兵团第十四师,,,,,,,,,,,,
2月17日,地区级,新疆,吐鲁番,,,,,,,,,,,,
2月17日,省级,宁夏,,,2,,,,,,,,,,
2月17日,地区级,宁夏,银川,,2,,,,,,,,,,
2月17日,地区级,宁夏,吴忠,,,,,,,,,,,,
2月17日,地区级,宁夏,固原,,,,,,,,,,,,
2月17日,地区级,宁夏,中卫,,,,,,,,,,,,
2月17日,地区级,宁夏,石嘴山,,,,,,,,,,,,
2月17日,地区级,宁夏,宁东,,,,,,,,,,,,
2月17日,省级,香港,,3,,,,,,,,,,,
2月17日,地区级,香港,香港,3,,,,,,,,,,,
2月17日,省级,台湾,,2,,,,,,,,,,,
2月17日,地区级,台湾,台湾,2,,,,,,,,,,,
2月17日,省级,青海,,,,,,,,,,,,,
2月17日,地区级,青海,西宁,,,,,,,,,,,,
2月17日,地区级,青海,海北州,,,,,,,,,,,,
2月17日,省级,澳门,,,,,,,,,,,,,
2月17日,地区级,澳门,澳门,,,,,,,,,,,,
2月17日,省级,西藏,,,,,,,,,,,,,
2月17日,地区级,西藏,拉萨,,,,,,,,,,,,
2月17日,国家级,,,1886,1701,98,2,,,,,,,,
2月17日,省级,内蒙古,,1,,,,,,,,,,,
2月17日,地区级,内蒙古,包头,,,,,,,,,,,,
2月17日,地区级,内蒙古,鄂尔多斯,,,,,,,,,,,,
2月17日,地区级,内蒙古,呼和浩特,,,,,,,,,,,,
2月17日,地区级,内蒙古,通辽,1,,,,,,,,,,,
2月17日,地区级,内蒙古,巴彦淖尔,,,,,,,,,,,,
2月17日,地区级,内蒙古,呼伦贝尔,,,,,,,,,,,,
2月17日,地区级,内蒙古,赤峰,,,,,,,,,,,,
2月17日,地区级,内蒙古,乌兰察布,,,,,,,,,,,,
2月17日,地区级,内蒙古,锡林郭勒,,,,,,,,,,,,
2月17日,地区级,内蒙古,乌海,,,,,,,,,,,,
2月17日,地区级,内蒙古,兴安盟,,,,,,,,,,,,
2月17日,省级,陕西,,,5,,,,,,,,,,
2月17日,地区级,陕西,西安,,,,,,,,,,,,
2月17日,地区级,陕西,安康,,,,,,,,,,,,
2月17日,地区级,陕西,汉中,,,,,,,,,,,,
2月17日,地区级,陕西,咸阳,,,,,,,,,,,,
2月17日,地区级,陕西,渭南,,,,,,,,,,,,
2月17日,地区级,陕西,宝鸡,,,,,,,,,,,,
2月17日,地区级,陕西,延安,,,,,,,,,,,,
2月17日,地区级,陕西,铜川,,,,,,,,,,,,
2月17日,地区级,陕西,商洛,,,,,,,,,,,,
2月17日,地区级,陕西,榆林,,,,,,,,,,,,
2月17日,地区级,陕西,地区待确认,,5,,,,,,,,,,
2月18日,省级,湖北,,1746,1266,133,-53,,-1,,,,,,
2月18日,地区级,湖北,武汉,1660,676,116,,,,,,,,,
2月18日,地区级,湖北,孝感,24,49,7,,,,,,,,,
2月18日,地区级,湖北,黄冈,16,118,1,,,,,,,,,
2月18日,地区级,湖北,随州,2,56,1,,,,,,,,,
2月18日,地区级,湖北,荆州,4,70,,,,,,,,,,
2月18日,地区级,湖北,襄阳,2,48,1,,,,,,,,,
2月18日,地区级,湖北,黄石,,47,5,-2,,,,,,,,
2月18日,地区级,湖北,宜昌,3,22,1,,,,,,,,,
2月18日,地区级,湖北,荆门,1,38,,,,,,,,,,
2月18日,地区级,湖北,鄂州,4,36,1,,,,,,,,,
2月18日,地区级,湖北,咸宁,,21,,-36,,,,,,,,
2月18日,地区级,湖北,十堰,12,20,,,,,,,,,,
2月18日,地区级,湖北,仙桃,18,28,,,,,,,,,,
2月18日,地区级,湖北,天门,,18,,-14,,,,,,,,
2月18日,地区级,湖北,恩施州,,6,,-1,,-1,,,,,,
2月18日,地区级,湖北,潜江,,13,,,,,,,,,,
2月18日,地区级,湖北,神农架,,,,,,,,,,,,
2月18日,地区级,湖北,地区待确认,,,,,,,,,,,,
2月18日,国家级,,,1749,1824,136,,,,,,,,,
2月18日,省级,广东,,3,41,1,,,,,,,,,
2月18日,地区级,广东,深圳,,,,,,,,,,,,
2月18日,地区级,广东,广州,,6,,,,,,,,,,
2月18日,地区级,广东,珠海,,2,1,,,,,,,,,
2月18日,地区级,广东,佛山,,,,,,,,,,,,
2月18日,地区级,广东,东莞,,,,,,,,,,,,
2月18日,地区级,广东,中山,,,,,,,,,,,,
2月18日,地区级,广东,惠州,3,,,,,,,,,,,
2月18日,地区级,广东,汕头,,,,,,,,,,,,
2月18日,地区级,广东,湛江,,,,,,,,,,,,
