公开时间,类别,省份,城市,新增确诊病例,新增治愈出院数,新增死亡数,新增无症状感染人数,新增无症状感染治愈人数,新增无症状感染死亡人数,核减,治愈核减,死亡核减,累计确诊人数,累计治愈人数,累计死亡人数,累计无症状感染人数,累计无症状感染治愈人数,累计无症状感染死亡人数
4月6日,地区级,浙江,金华,,,,,,,,,,55,55,,,,
4月6日,地区级,浙江,衢州,,,,,,,,,,14,14,,,,
4月6日,地区级,浙江,舟山,,,,,,,,,,10,10,,,,
4月6日,地区级,浙江,台州,,,,,,,,,,146,146,,,,
4月6日,地区级,浙江,丽水,,,,,,,,,,17,17,,,,
4月6日,地区级,浙江,省十里丰监狱,,,,,,,,,,36,36,,,,
4月6日,地区级,浙江,地区待确认,,,,,,,,,,,,,15,,
4月6日,地区级,浙江,境外输入,1,,,1,1,,,,,47,14,,43,5,
4月6日,省级,吉林,,,,,,,,,,,98,92,1,4,,
4月6日,地区级,广西,南宁,,,,,,,,,,55,55,,,,
4月6日,地区级,广西,柳州,,,,,,,,,,24,24,,,,
4月6日,地区级,广西,桂林,,,,,,,,,,32,32,,,,
4月6日,地区级,广西,梧州,,,,,,,,,,5,5,,,,
4月6日,地区级,广西,北海,,,,,,,,,,44,43,1,,,
4月6日,地区级,广西,防城港,,,,,,,,,,19,19,,,,
4月6日,地区级,广西,钦州,,,,,,,,,,8,8,,,,
4月6日,地区级,广西,贵港,,,,,,,,,,8,8,,,,
4月6日,地区级,广西,玉林,,,,,,,,,,11,11,,,,
4月6日,地区级,广西,百色,,,,,,,,,,3,3,,,,
4月6日,地区级,广西,贺州,,,,,,,,,,4,4,,,,
4月6日,地区级,广西,河池,,,,,,,,,,28,27,1,,,
4月6日,地区级,广西,来宾,,,,,,,,,,11,11,,,,
4月6日,地区级,广西,地区待确认,,,,,,,,,,,,,,,
4月6日,地区级,广西,境外输入,,,,,,,,,,2,2,,2,,
4月6日,地区级,广西,湖北来桂,,,,,,,,,,,,,1,,
4月6日,省级,江苏,,,,,,3,,,,,651,633,,43,5,
4月6日,地区级,贵州,贵阳,,,,,,,,,,36,35,1,,,
4月6日,地区级,贵州,六盘水,,,,,,,,,,10,9,1,,,
4月6日,地区级,贵州,铜仁,,,,,,,,,,10,10,,,,
4月6日,地区级,贵州,黔东南州,,,,,,,,,,10,10,,,,
4月6日,地区级,贵州,遵义,,,,,,,,,,32,32,,,,
4月6日,地区级,贵州,安顺,,,,,,,,,,4,4,,,,
4月6日,地区级,贵州,黔南州,,,,,,,,,,17,17,,,,
4月6日,地区级,贵州,毕节,,,,,,,,,,23,23,,,,
4月6日,地区级,贵州,黔西南州,,,,,,,,,,4,4,,,,
4月6日,地区级,贵州,,,,,,,,,,,1,,,1,,
4月6日,省级,江西,,,,,1,,,,,,937,935,1,2,,
4月6日,地区级,北京,东城,,,,,,,,,,14,,,,,
4月6日,地区级,北京,西城,,,,,,,,,,53,,,,,
4月6日,地区级,北京,朝阳,,,,,,,,,,72,,,,,
4月6日,地区级,北京,丰台,,,,,,,,,,43,,,,,
4月6日,地区级,北京,石景山,,,,,,,,,,14,,,,,
4月6日,地区级,北京,海淀,,,,,,,,,,64,,,,,
4月6日,地区级,北京,门头沟,,,,,,,,,,3,,,,,
4月6日,地区级,北京,房山,,,,,,,,,,16,,,,,
4月6日,地区级,北京,通州,,,,,,,,,,19,,,,,
4月6日,地区级,北京,顺义,,,,,,,,,,10,,,,,
4月6日,地区级,北京,昌平,,,,,,,,,,29,,,,,
4月6日,地区级,北京,大兴,,,,,,,,,,39,,,,,
4月6日,地区级,北京,怀柔,,,,,,,,,,7,,,,,
4月6日,地区级,北京,平谷,,,,,,,,,,,,,,,
4月6日,地区级,北京,密云,,,,,,,,,,7,,,,,
4月6日,地区级,北京,延庆,,,,,,,,,,1,,,,,
4月6日,地区级,北京,外地来京,,,,,,,,,,25,,,,,
4月6日,地区级,北京,境外输入,,,,,,,,,,171,,,,,
4月6日,地区级,北京,地区待确认,,5,,,,,,,,,448,8,,,
4月6日,省级,辽宁,,2,2,,,,,,,,144,130,2,66,15,
4月6日,地区级,江苏,南京,,,,,,,,,,93,93,,,,
4月6日,地区级,江苏,无锡,,,,,,,,,,55,54,,,,
4月6日,地区级,江苏,徐州,,,,,,,,,,79,79,,,,
4月6日,地区级,江苏,常州,,,,,,,,,,51,51,,,,
4月6日,地区级,江苏,苏州,,,,,,,,,,87,87,,,,
4月6日,地区级,江苏,南通,,,,,,,,,,40,40,,,,
4月6日,地区级,江苏,连云港,,,,,,,,,,48,48,,,,
4月6日,地区级,江苏,淮安,,,,,,,,,,66,66,,,,
4月6日,地区级,江苏,盐城,,,,,,,,,,27,27,,,,
4月6日,地区级,江苏,扬州,,,,,,,,,,23,23,,,,
4月6日,地区级,江苏,镇江,,,,,,,,,,12,12,,,,
4月6日,地区级,江苏,泰州,,,,,,,,,,37,37,,,,
4月6日,地区级,江苏,宿迁,,,,,,,,,,13,13,,,,
4月6日,地区级,江苏,地区待确认,,,,,3,,,,,,1,,16,3,
4月6日,地区级,江苏,境外输入,,,,,,,,,,20,2,,27,2,
4月6日,省级,内蒙古,,3,,,,,,,,,121,74,1,1,1,
4月6日,地区级,黑龙江,哈尔滨,,,,,,,,,,198,194,4,1,,
4月6日,地区级,黑龙江,齐齐哈尔,,,,,,,,,,43,42,1,,,
4月6日,地区级,黑龙江,鸡西,,,,,,,,,,46,46,,,,
4月6日,地区级,黑龙江,鹤岗,,,,,,,,,,5,5,,,,
4月6日,地区级,黑龙江,双鸭山,,,,,,,,,,52,49,3,,,
4月6日,地区级,黑龙江,大庆,,,,,,,,,,26,25,1,,,
4月6日,地区级,黑龙江,伊春,,,,,,,,,,1,1,,,,
4月6日,地区级,黑龙江,佳木斯,,,,,,,,,,15,15,,,,
4月6日,地区级,黑龙江,七台河,,,,,,,,,,17,17,,1,,
4月6日,地区级,黑龙江,牡丹江,,,,,,,,,,15,15,,,,
4月6日,地区级,黑龙江,黑河,,,,,,,,,,14,14,,,,
4月6日,地区级,黑龙江,绥化,,,,,,,,,,47,43,4,,,
4月6日,地区级,黑龙江,大兴安岭,,,,,,,,,,3,3,,,,
4月6日,地区级,黑龙江,地区待确认,,,,,,,,,,,,,,,
4月6日,地区级,黑龙江,境外输入,20,,,2,,,,,,62,,,62,,
4月6日,省级,山东,,1,,,1,,,,,,781,755,7,14,,
4月6日,地区级,辽宁,沈阳,,,,,,,,,,28,28,,,,
4月6日,地区级,辽宁,大连,,,,,,,,,,18,17,,,,
4月6日,地区级,辽宁,鞍山,,,,,,,,,,4,4,,,,
4月6日,地区级,辽宁,抚顺,,,,,,,,,,,,,,,
4月6日,地区级,辽宁,本溪,,,,,,,,,,3,3,,,,
4月6日,地区级,辽宁,丹东,,,,,,,,,,11,11,,,,
4月6日,地区级,辽宁,锦州,,,,,,,,,,12,12,,,,
4月6日,地区级,辽宁,营口,,,,,,,,,,1,1,,,,
4月6日,地区级,辽宁,阜新,,,,,,,,,,8,8,,,,
4月6日,地区级,辽宁,辽阳,,,,,,,,,,3,3,,,,
4月6日,地区级,辽宁,盘锦,,,,,,,,,,11,11,,,,
4月6日,地区级,辽宁,铁岭,,,,,,,,,,7,7,,,,
4月6日,地区级,辽宁,朝阳市,,,,,,,,,,6,5,1,,,
4月6日,地区级,辽宁,葫芦岛,,,,,,,,,,12,11,1,,,
4月6日,地区级,辽宁,地区待确认,,,,,,,,,,,,,56,15,
4月6日,地区级,辽宁,境外输入,2,2,,,,,,,,20,9,,10,,
4月6日,省级,山西,,,,,,,,,,,138,133,,,,
4月6日,地区级,吉林,长春,,,,,,,,,,45,45,,,,
4月6日,地区级,吉林,吉林,,,,,,,,,,5,5,,,,
4月6日,地区级,吉林,四平,,,,,,,,,,21,20,1,,,
4月6日,地区级,吉林,辽源,,,,,,,,,,7,7,,,,
4月6日,地区级,吉林,通化,,,,,,,,,,7,7,,,,
4月6日,地区级,吉林,白山,,,,,,,,,,,,,,,
4月6日,地区级,吉林,松原,,,,,,,,,,2,2,,,,
4月6日,地区级,吉林,白城,,,,,,,,,,1,1,,,,
4月6日,地区级,吉林,延边,,,,,,,,,,5,5,,,,
4月6日,地区级,吉林,地区待确认,,,,,,,,,,,,,,,
4月6日,地区级,吉林,境外输入,,,,,,,,,,5,,,4,,
4月6日,省级,陕西,,,,,,,,,,,256,246,3,2,,
4月6日,地区级,四川,成都,,,,,,,,,,144,141,3,,,
4月6日,地区级,四川,自贡,,,,,,,,,,9,9,,,,
4月6日,地区级,四川,攀枝花,,,,,,,,,,16,16,,,,
4月6日,地区级,四川,泸州,,,,,,,,,,24,24,,,,
4月6日,地区级,四川,德阳,,,,,,,,,,18,18,,,,
4月6日,地区级,四川,绵阳,,,,,,,,,,22,22,,,,
4月6日,地区级,四川,广元,,,,,,,,,,6,6,,,,
4月6日,地区级,四川,遂宁,,,,,,,,,,17,17,,,,
4月6日,地区级,四川,内江,,,,,,,,,,22,22,,,,
4月6日,地区级,四川,乐山,,,,,,,,,,3,3,,,,
4月6日,地区级,四川,南充,,,,,,,,,,39,39,,,,
4月6日,地区级,四川,宜宾,,,,,,,,,,12,12,,,,
4月6日,地区级,四川,广安,,,,,,,,,,30,30,,,,
4月6日,地区级,四川,达州,,,,,,,,,,42,42,,,,
4月6日,地区级,四川,巴中,,,,,,,,,,24,24,,,,
4月6日,地区级,四川,雅安,,,,,,,,,,7,7,,,,
4月6日,地区级,四川,眉山,,,,,,,,,,8,8,,,,
4月6日,地区级,四川,资阳,,,,,,,,,,4,4,,,,
4月6日,地区级,四川,阿坝,,,,,,,,,,1,1,,,,
4月6日,地区级,四川,甘孜,,,,,,,,,,78,78,,,,
4月6日,地区级,四川,凉山,,,,,,,,,,13,13,,,,
4月6日,地区级,四川,境外输入,1,1,,,,,,,,21,5,,,,
4月6日,地区级,四川,地区待确认,,,,,,,,,,,,,1,,
4月6日,省级,上海,,2,6,,,,,,,,538,389,6,,,
4月6日,地区级,广东,深圳,,,,1,,,,,,419,414,3,10,,
4月6日,地区级,广东,广州,,,,3,,,,,,352,340,1,4,,
4月6日,地区级,广东,珠海,,,,,,,,,,98,97,1,,,
4月6日,地区级,广东,佛山,,,,,,,,,,85,80,,,,
4月6日,地区级,广东,东莞,,,,,,,,,,99,98,1,2,,
4月6日,地区级,广东,中山,,,,,,,,,,66,64,,1,,
4月6日,地区级,广东,惠州,,,,1,,,,,,62,62,,1,,
4月6日,地区级,广东,汕头,,,,,,,,,,25,24,,,,
4月6日,地区级,广东,江门,,,,,,,,,,23,23,,,,
4月6日,地区级,广东,湛江,,,,,,,,,,22,22,,,,
4月6日,地区级,广东,肇庆,,,,,,,,,,19,18,1,,,
4月6日,地区级,广东,梅州,,,,,,,,,,16,16,,,,
4月6日,地区级,广东,阳江,,,,,,,,,,14,14,,,,
4月6日,地区级,广东,茂名,,,,,,,,,,14,14,,,,
4月6日,地区级,广东,清远,,,,,,,,,,12,12,,,,
4月6日,地区级,广东,韶关,,,,,,,,,,10,9,1,,,
4月6日,地区级,广东,揭阳,,,,,,,,,,10,8,,,,
4月6日,地区级,广东,汕尾,,,,,,,,,,5,5,,,,
4月6日,地区级,广东,潮州,,,,,,,,,,5,5,,,,
4月6日,地区级,广东,河源,,,,,,,,,,4,3,,,,
4月6日,地区级,广东,境外输入,1,6,,,,,,,,173,62,,,,
4月6日,地区级,广东,地区待确认,,,,,,,,,,,11,,,,
4月6日,省级,四川,,1,1,,,,,,,,560,541,3,1,,
4月6日,地区级,福建,厦门,,,,,,,,,,35,35,,1,,
4月6日,地区级,福建,漳州,,,,,,,,,,20,20,,,,
4月6日,地区级,福建,泉州,,,,,1,,,,,47,47,,,1,
4月6日,地区级,福建,南平,,,,,,,,,,20,20,,,,
4月6日,地区级,福建,福州,,,,,,,,,,72,71,1,,,
4月6日,地区级,福建,莆田,,,,,,,,,,56,56,,1,,
4月6日,地区级,福建,宁德,,,,,,,,,,26,26,,,,
4月6日,地区级,福建,三明,,,,,,,,,,14,14,,,,
4月6日,地区级,福建,龙岩,,,,,,,,,,6,6,,,,
4月6日,地区级,福建,境外输入,1,,,,,,,,,55,10,,6,9,
4月6日,省级,天津,,,7,,1,,,,,,180,151,3,1,,
4月6日,地区级,湖北,武汉,,59,,,,,,,,50008,46922,2571,,,
4月6日,地区级,湖北,孝感,,,,,,,,,,3518,3389,129,,,
4月6日,地区级,湖北,黄冈,,,,,,,,,,2907,2782,125,,,
4月6日,地区级,湖北,随州,,,,,,,,,,1307,1262,45,,,
4月6日,地区级,湖北,荆州,,,,,,,,,,1580,1528,52,,,
4月6日,地区级,湖北,襄阳,,,,,,,,,,1175,1135,39,,,
4月6日,地区级,湖北,黄石,,,,,,,,,,1015,976,39,,,
4月6日,地区级,湖北,宜昌,,,,,,,,,,931,894,36,,,
4月6日,地区级,湖北,荆门,,,,,,,,,,928,887,41,,,
4月6日,地区级,湖北,鄂州,,,,,,,,,,1394,1335,59,,,
4月6日,地区级,湖北,咸宁,,,,,,,,,,836,821,15,,,
4月6日,地区级,湖北,十堰,,,,,,,,,,672,664,8,,,
4月6日,地区级,湖北,仙桃,,,,,,,,,,575,552,22,,,
4月6日,地区级,湖北,天门,,,,,,,,,,496,481,15,,,
4月6日,地区级,湖北,恩施州,,,,,,,,,,252,245,7,,,
4月6日,地区级,湖北,潜江,,,,,,,,,,198,189,9,,,
4月6日,地区级,湖北,神农架,,,,,,,,,,11,11,,,,
4月6日,地区级,湖北,监狱系统,,,,,,,,,,,,,,,
4月6日,地区级,湖北,地区待确认,,,,,,,,,,,,,,,
4月6日,省级,浙江,,1,,,1,1,,,,,1265,1230,1,58,5,
4月6日,地区级,香港,香港,24,10,,,,,,,,914,216,4,,,
4月6日,省级,香港,,24,10,,,,,,,,914,216,4,,,
4月6日,地区级,澳门,澳门,,,,,,,,,,44,10,,,,
4月6日,省级,澳门,,,,,,,,,,,44,10,,,,
4月6日,国家级,,,32,89,,30,,,,,,81740,77167,3331,1033,,
4月6日,地区级,台湾,台湾,10,3,,,,,,,,373,57,5,,,
4月6日,省级,台湾,,10,3,,,,,,,,373,57,5,,,
4月6日,地区级,云南,昆明,,,,,,,,,,53,53,,,,
4月6日,地区级,云南,西双版纳州,,,,,,,,,,15,14,1,,,
4月6日,地区级,云南,玉溪,,,,,,,,,,14,13,1,,,
4月6日,地区级,云南,昭通,,,,,,,,,,25,25,,,,
4月6日,地区级,云南,曲靖,,,,,,,,,,13,13,,,,
4月6日,地区级,云南,大理,,,,,,,,,,13,13,,,,
4月6日,地区级,云南,保山,,,,,,,,,,9,9,,,,
4月6日,地区级,云南,丽江,,,,,,,,,,7,7,,,,
4月6日,地区级,云南,红河,,,,,,,,,,9,9,,,,
4月6日,地区级,云南,德宏州,,,,,,,,,,5,5,,,,
4月6日,地区级,云南,楚雄州,,,,,,,,,,4,4,,,,
4月6日,地区级,云南,普洱,,,,,,,,,,4,4,,,,
4月6日,地区级,云南,文山州,,,,,,,,,,2,2,,,,
4月6日,地区级,云南,临沧,,,,,,,,,,1,1,,,,
4月6日,地区级,云南,地区待确认,,,,,,,,,,,,,4,,
4月6日,地区级,云南,境外输入,,1,,,,,,,,10,1,,,,
4月6日,省级,云南,,,1,,,,,,,,184,173,2,4,,
4月7日,地区级,河北,沧州,,,,,,,,,,48,45,3,,,
4月7日,地区级,河北,唐山,,,,,,,,,,58,55,1,,,
4月7日,地区级,河北,张家口,,,,,,,,,,41,41,,,,
4月7日,地区级,河北,保定,,,,,,,,,,32,32,,,,
4月7日,地区级,河北,邯郸,,,,,,,,,,32,32,,,,
4月7日,地区级,河北,廊坊,,,,,,,,,,30,30,,,,
4月7日,地区级,河北,石家庄,,,,,,,,,,29,29,,,,
4月7日,地区级,河北,邢台,,,,,,,,,,23,22,1,,,
4月7日,地区级,河北,秦皇岛,,,,,,,,,,10,9,1,,,
4月7日,地区级,河北,衡水,,,,,,,,,,8,8,,,,
4月7日,地区级,河北,承德,,,,,,,,,,7,7,,,,
4月7日,地区级,河北,地区待确认,,,,,,,,,,,,,2,,
4月7日,地区级,河北,境外输入,,,,,,,,,,9,2,,12,1,
4月7日,省级,河北,,,,,,,,,,,327,312,6,14,1,
4月7日,地区级,河南,信阳,,,,,,,,,,274,6,,,,
4月7日,地区级,河南,南阳,,,,,,,,,,156,,,,,
4月7日,地区级,河南,郑州,,,,,,,,,,157,,,,,
4月7日,地区级,河南,驻马店,,,,,,,,,,139,137,,,,
4月7日,地区级,河南,商丘,,,,,,,,,,91,,,,,
4月7日,地区级,河南,周口,,,,,,,,,,76,,,,,
4月7日,地区级,河南,平顶山,,,,,,,,,,58,,,,,
4月7日,地区级,河南,新乡,,,,,,,,,,57,53,,,,
4月7日,地区级,河南,安阳,,,,,,,,,,53,,,,,
4月7日,地区级,河南,许昌,,,,,,,,,,39,,,,,
4月7日,地区级,河南,漯河,,,,,,,,,,36,2,,,,
4月7日,地区级,河南,洛阳,,,,,,,,,,31,3,,,,
4月7日,地区级,河南,焦作,,,,,,,,,,32,,,,,
4月7日,地区级,河南,开封,,,,,,,,,,26,18,,,,
4月7日,地区级,河南,鹤壁,,,,,,,,,,19,,,,,
4月7日,地区级,河南,濮阳,,,,,,,,,,17,,,,,
4月7日,地区级,河南,三门峡,,,,,,,,,,7,,,,,
4月7日,地区级,河南,济源示范区,,,,,,,,,,5,,,,,
4月7日,地区级,河南,地区待确认,,,,,,,,,,,1031,22,4,2,
4月7日,地区级,河南,境外输入,,,,,,,,,,3,2,,11,6,
4月7日,省级,河南,,,,,,,,,,,1276,1252,22,15,8,
4月7日,地区级,澳门,澳门,,,,,,,,,,44,10,,,,
4月7日,省级,澳门,,,,,,,,,,,44,10,,,,
4月7日,国家级,,,62,112,,137,,,,,,81802,77279,3333,1095,,
4月7日,地区级,甘肃,兰州,,,,,,,,,,37,35,2,,,
4月7日,地区级,甘肃,嘉峪关,,,,,,,,,,,,,,,
4月7日,地区级,甘肃,金昌,,,,,,,,,,1,1,,,,
4月7日,地区级,甘肃,白银,,,,,,,,,,4,4,,,,
4月7日,地区级,甘肃,天水,,,,,,,,,,12,12,,,,
4月7日,地区级,甘肃,武威,,,,,,,,,,,,,,,
4月7日,地区级,甘肃,张掖,,,,,,,,,,2,2,,,,
4月7日,地区级,甘肃,平凉,,,,,,,,,,9,9,,,,
4月7日,地区级,甘肃,酒泉,,,,,,,,,,,,,,,
4月7日,地区级,甘肃,庆阳,,,,,,,,,,3,3,,,,
4月7日,地区级,甘肃,定西,,,,,,,,,,9,9,,,,
4月7日,地区级,甘肃,陇南,,,,,,,,,,4,4,,,,
4月7日,地区级,甘肃,临夏,,,,,,,,,,3,3,,,,
4月7日,地区级,甘肃,甘南州,,,,,,,,,,8,8,,,,
4月7日,地区级,甘肃,地区待确认,,,,,,,,,,,,,,,
4月7日,地区级,甘肃,境外输入,,1,,,,,,,,47,43,,,,
4月7日,省级,甘肃,,,1,,,,,,,,139,133,2,,,
4月7日,地区级,山西,太原,,,,,,,,,,20,20,,,,
4月7日,地区级,山西,大同,,,,,,,,,,12,12,,,,
4月7日,地区级,山西,阳泉,,,,,,,,,,4,4,,,,
4月7日,地区级,山西,长治,,,,,,,,,,8,8,,,,
4月7日,地区级,山西,晋城,,,,,,,,,,10,10,,,,
4月7日,地区级,山西,朔州,,,,,,,,,,8,8,,,,
4月7日,地区级,山西,晋中,,,,,,,,,,37,37,,,,
4月7日,地区级,山西,运城,,,,,,,,,,19,19,,,,
4月7日,地区级,山西,忻州,,,,,,,,,,7,7,,,,
4月7日,地区级,山西,临汾,,,,,,,,,,2,2,,,,
4月7日,地区级,山西,吕梁,,,,,,,,,,6,6,,,,
4月7日,地区级,山西,地区待确认,,,,,,,,,,,,,,,
4月7日,地区级,山西,境外输入,25,1,,5,,,,,,30,1,,5,,
4月7日,省级,山西,,25,1,,5,,,,,,163,134,,5,,
4月7日,地区级,山东,济南,,,,,,,,,,47,47,,,,
4月7日,地区级,山东,青岛,2,,,,,,,,,63,60,1,,,
4月7日,地区级,山东,淄博,,,,,,,,,,30,29,1,,,
4月7日,地区级,山东,枣庄,,,,,,,,,,24,24,,,,
4月7日,地区级,山东,东营,,,,,,,,,,,,,,,
4月7日,地区级,山东,烟台,,,,,,,,,,47,47,,,,
4月7日,地区级,山东,潍坊,,,,,,,,,,44,44,,,,
4月7日,地区级,山东,济宁,,,,,,,,,,60,260,,,,
4月7日,地区级,山东,泰安,,,,,,,,,,35,33,2,,,
4月7日,地区级,山东,威海,,,,,,,,,,38,37,1,,,
4月7日,地区级,山东,日照,,,,,,,,,,16,16,,,,
4月7日,地区级,山东,临沂,,,,,,,,,,49,49,,,,
4月7日,地区级,山东,德州,,,,,,,,,,37,35,2,,,
4月7日,地区级,山东,聊城,,,,,,,,,,38,38,,,,
4月7日,地区级,山东,滨州,,,,,,,,,,15,15,,,,
4月7日,地区级,山东,菏泽,,,,,,,,,,18,18,,,,
4月7日,地区级,山东,任城监狱,,,,,,,,,,200,,,,,
4月7日,地区级,山东,地区待确认,,,,,,,,,,,,,1,,
4月7日,地区级,山东,境外输入,,,,,,,,,,22,3,,13,,
4月7日,省级,山东,,2,,,,,,,,,783,755,7,14,,
4月7日,地区级,浙江,杭州,,,,,,,,,,181,181,,,,
4月7日,地区级,浙江,宁波,,,,,,,,,,157,157,,,,
4月7日,地区级,浙江,温州,,,,,,,,,,504,503,1,,,
4月7日,地区级,浙江,湖州,,,,,,,,,,10,10,,,,
4月7日,地区级,浙江,嘉兴,,,,,,,,,,46,45,,,,
4月7日,地区级,浙江,绍兴,,,,,,,,,,42,42,,,,
4月7日,地区级,浙江,金华,,,,,,,,,,55,55,,,,
4月7日,地区级,浙江,衢州,,,,,,,,,,14,14,,,,
4月7日,地区级,浙江,舟山,,,,,,,,,,10,10,,,,
4月7日,地区级,浙江,台州,,,,,,,,,,146,146,,,,
4月7日,地区级,浙江,丽水,,,,,,,,,,17,17,,,,
4月7日,地区级,浙江,省十里丰监狱,,,,,,,,,,36,36,,,,
4月7日,地区级,浙江,地区待确认,,,,,,,,,,,,,15,,
4月7日,地区级,浙江,境外输入,1,2,,3,,,,,,48,16,,46,5,
4月7日,省级,浙江,,1,2,,3,,,,,,1266,1232,1,61,5,
4月7日,地区级,天津,宝坻区,,,,,,,,,,60,58,2,,,
4月7日,地区级,天津,河东区,,,,,,,,,,15,14,1,,,
4月7日,地区级,天津,河北区,,,,,,,,,,12,12,,,,
4月7日,地区级,天津,和平区,,,,,,,,,,6,6,,,,
4月7日,地区级,天津,河西区,,,,,,,,,,4,4,,,,
4月7日,地区级,天津,宁河区,,,,,,,,,,4,4,,,,
4月7日,地区级,天津,东丽区,,,,,,,,,,4,4,,,,
4月7日,地区级,天津,西青区,,,,,,,,,,4,4,,,,
4月7日,地区级,天津,南开区,,,,,,,,,,6,6,,,,
4月7日,地区级,天津,滨海新区,,,,,,,,,,3,3,,,,
4月7日,地区级,天津,红桥区,,,,,,,,,,2,2,,,,
4月7日,地区级,天津,津南区,,,,,,,,,,2,2,,,,
4月7日,地区级,天津,北辰区,,,,,,,,,,6,6,,,,
4月7日,地区级,天津,武清区,,,,,,,,,,2,2,,,,
4月7日,地区级,天津,外地来津,,,,,,,,,,6,6,,,,
4月7日,地区级,天津,境外输入,,1,,,,,,,,44,19,,1,,
4月7日,省级,天津,,,1,,,,,,,,180,152,3,1,,
4月7日,地区级,上海,外地来沪,,,,,,,,,,111,106,,,,
4月7日,地区级,上海,徐汇,,,,,,,,,,18,17,,,,
4月7日,地区级,上海,浦东,,,,,,,,,,61,59,,,,
4月7日,地区级,上海,宝山,,,,,,,,,,22,19,,,,
4月7日,地区级,上海,闵行,,,,,,,,,,19,19,,,,
4月7日,地区级,上海,静安,,,,,,,,,,16,15,,,,
4月7日,地区级,上海,松江,,,,,,,,,,14,14,,,,
4月7日,地区级,上海,长宁,,,,,,,,,,13,13,,,,
4月7日,地区级,上海,普陀,,,,,,,,,,11,11,,,,
4月7日,地区级,上海,杨浦,,,,,,,,,,9,9,,,,
4月7日,地区级,上海,嘉定,,,,,,,,,,9,7,,,,
4月7日,地区级,上海,奉贤,,,,,,,,,,9,9,,,,
4月7日,地区级,上海,虹口,,,,,,,,,,7,7,,,,
4月7日,地区级,上海,黄浦,,,,,,,,,,6,5,,,,
4月7日,地区级,上海,青浦,,,,,,,,,,6,6,,,,
4月7日,地区级,上海,金山,,,,,,,,,,4,4,,,,
4月7日,地区级,上海,崇明,,,,,,,,,,4,4,,,,
4月7日,地区级,上海,地区待确认,,,1,,,,,,,,4,,,,
4月7日,地区级,上海,境外输入,5,17,,,,,,,,204,78,,,,
4月7日,省级,上海,,5,17,1,,,,,,,543,406,7,,,
4月7日,地区级,北京,东城,,,,,,,,,,14,,,,,
4月7日,地区级,北京,西城,,,,,,,,,,53,,,,,
4月7日,地区级,北京,朝阳,,,,,,,,,,72,,,,,
4月7日,地区级,北京,丰台,,,,,,,,,,43,,,,,
4月7日,地区级,北京,石景山,,,,,,,,,,14,,,,,
4月7日,地区级,北京,海淀,,,,,,,,,,64,,,,,
4月7日,地区级,北京,门头沟,,,,,,,,,,3,,,,,
4月7日,地区级,北京,房山,,,,,,,,,,16,,,,,
4月7日,地区级,北京,通州,,,,,,,,,,19,,,,,
4月7日,地区级,北京,顺义,,,,,,,,,,10,,,,,
4月7日,地区级,北京,昌平,,,,,,,,,,29,,,,,
4月7日,地区级,北京,大兴,,,,,,,,,,39,,,,,
4月7日,地区级,北京,怀柔,,,,,,,,,,7,,,,,
4月7日,地区级,北京,平谷,,,,,,,,,,,,,,,
4月7日,地区级,北京,密云,,,,,,,,,,7,,,,,
4月7日,地区级,北京,延庆,,,,,,,,,,1,,,,,
4月7日,地区级,北京,外地来京,,,,,,,,,,25,,,,,
4月7日,地区级,北京,境外输入,1,,,,,,,,,172,,,,,
4月7日,地区级,北京,地区待确认,,7,,,,,,,,,455,8,,,
4月7日,省级,北京,,1,7,,,,,,,,588,455,8,,,
4月7日,地区级,内蒙古,通辽,,,,,,,,,,7,7,,,,
4月7日,地区级,内蒙古,鄂尔多斯,,,,,,,,,,11,11,,,,
4月7日,地区级,内蒙古,包头,,,,,,,,,,11,11,,,,
4月7日,地区级,内蒙古,赤峰,,,,,,,,,,9,9,,,,
4月7日,地区级,内蒙古,巴彦淖尔,,,,,,,,,,8,7,1,,,
4月7日,地区级,内蒙古,锡林郭勒,,,,,,,,,,9,9,,,,
4月7日,地区级,内蒙古,呼和浩特,,,,,,,,,,7,7,,,,
4月7日,地区级,内蒙古,呼伦贝尔,,,,,,,,,,7,7,,,,
4月7日,地区级,内蒙古,乌兰察布,,,,,,,,,,3,3,,,,
4月7日,地区级,内蒙古,兴安盟,,,,,,,,,,1,1,,,,
4月7日,地区级,内蒙古,乌海,,,,,,,,,,2,2,,,,
4月7日,地区级,内蒙古,地区待确认,,,,,,,,,,,,,1,1,
4月7日,地区级,内蒙古,境外输入,3,,,,,,,,,49,,,,,
4月7日,省级,内蒙古,,3,,,,,,,,,124,74,1,1,1,
4月7日,地区级,陕西,西安,,,,,,,,,,120,117,3,,,
4月7日,地区级,陕西,宝鸡,,,,,,,,,,13,13,,,,
4月7日,地区级,陕西,咸阳,,,,,,,,,,18,18,,,,
4月7日,地区级,陕西,铜川,,,,,,,,,,8,8,,,,
4月7日,地区级,陕西,渭南,,,,,,,,,,16,16,,,,
4月7日,地区级,陕西,延安,,,,,,,,,,8,8,,,,
4月7日,地区级,陕西,榆林,,,,,,,,,,3,3,,,,
4月7日,地区级,陕西,汉中,,,,,,,,,,26,26,,,,
4月7日,地区级,陕西,安康,,,,,,,,,,26,26,,,,
4月7日,地区级,陕西,商洛,,,,,,,,,,7,7,,,,
4月7日,地区级,陕西,地区待确认,,,,,,,,,,,,,,,
