公开时间,类别,省份,城市,新增确诊病例,新增治愈出院数,新增死亡数,新增无症状感染人数,新增无症状感染治愈人数,新增无症状感染死亡人数,核减,治愈核减,死亡核减,累计确诊人数,累计治愈人数,累计死亡人数,累计无症状感染人数,累计无症状感染治愈人数,累计无症状感染死亡人数
3月28日,地区级,河南,安阳,,,,,,,,,,53.0,,,,,
3月28日,地区级,河南,许昌,,,,,,,,,,39.0,,,,,
3月28日,地区级,河南,漯河,1.0,,,,,,,,,36.0,2.0,,,,
3月28日,地区级,河南,洛阳,,,,,,,,,,31.0,3.0,,,,
3月28日,地区级,河南,焦作,,,,,,,,,,32.0,,,,,
3月28日,地区级,河南,开封,,,,,,,,,,26.0,18.0,,,,
3月28日,地区级,河南,鹤壁,,,,,,,,,,19.0,,,,,
3月28日,地区级,河南,濮阳,,,,,,,,,,17.0,,,,,
3月28日,地区级,河南,三门峡,,,,,,,,,,7.0,,,,,
3月28日,地区级,河南,济源示范区,,,,,,,,,,5.0,,,,,
3月28日,地区级,河南,地区待确认,,,,,,,,,,,1031.0,22.0,,,
3月28日,地区级,河南,境外输入,,,,,,,,,,3.0,1.0,,,,
3月28日,省级,河南,,1.0,,,,,,,,,1276.0,1251.0,22.0,,,
3月28日,地区级,河北,沧州,,,,,,,,,,48.0,45.0,3.0,,,
3月28日,地区级,河北,唐山,,,,,,,,,,58.0,55.0,1.0,,,
3月28日,地区级,河北,张家口,,,,,,,,,,41.0,41.0,,,,
3月28日,地区级,河北,保定,,,,,,,,,,32.0,32.0,,,,
3月28日,地区级,河北,邯郸,,,,,,,,,,32.0,32.0,,,,
3月28日,地区级,河北,廊坊,,,,,,,,,,30.0,30.0,,,,
3月28日,地区级,河北,石家庄,,,,,,,,,,29.0,29.0,,,,
3月28日,地区级,河北,邢台,,,,,,,,,,23.0,22.0,1.0,,,
3月28日,地区级,河北,秦皇岛,,,,,,,,,,10.0,9.0,1.0,,,
3月28日,地区级,河北,衡水,,,,,,,,,,8.0,8.0,,,,
3月28日,地区级,河北,承德,,,,,,,,,,7.0,7.0,,,,
3月28日,地区级,河北,地区待确认,,,,,,,,,,,,,,,
3月28日,地区级,河北,境外输入,,,,,,,,,,1.0,,,,,
3月28日,省级,河北,,,,,,,,,,,319.0,310.0,6.0,,,
3月28日,地区级,重庆,万州区,,,,,,,,,,118.0,114.0,4.0,,,
3月28日,地区级,重庆,黔江区,,,,,,,,,,2.0,2.0,,,,
3月28日,地区级,重庆,涪陵区,,,,,,,,,,5.0,5.0,,,,
3月28日,地区级,重庆,渝中区,,,,,,,,,,20.0,20.0,,,,
3月28日,地区级,重庆,大渡口区,,,,,,,,,,7.0,7.0,,,,
3月28日,地区级,重庆,江北区,,,,,,,,,,28.0,28.0,,,,
3月28日,地区级,重庆,沙坪坝区,,,,,,,,,,9.0,9.0,,,,
3月28日,地区级,重庆,九龙坡区,,,,,,,,,,21.0,20.0,1.0,,,
3月28日,地区级,重庆,南岸区,,,,,,,,,,15.0,15.0,,,,
3月28日,地区级,重庆,北碚区,,,,,,,,,,,,,,,
3月28日,地区级,重庆,渝北区,,,,,,,,,,17.0,17.0,,,,
3月28日,地区级,重庆,巴南区,,,,,,,,,,6.0,6.0,,,,
3月28日,地区级,重庆,长寿区,,,,,,,,,,22.0,22.0,,,,
3月28日,地区级,重庆,江津区,,,,,,,,,,4.0,4.0,,,,
3月28日,地区级,重庆,合川区,,,,,,,,,,23.0,23.0,,,,
3月28日,地区级,重庆,永川区,,,,,,,,,,5.0,5.0,,,,
3月28日,地区级,重庆,南川区,,,,,,,,,,,,,,,
3月28日,地区级,重庆,綦江区,,,,,,,,,,23.0,23.0,,,,
3月28日,地区级,重庆,大足区,,,,,,,,,,14.0,14.0,,,,
3月28日,地区级,重庆,璧山区,,,,,,,,,,9.0,9.0,,,,
3月28日,地区级,重庆,铜梁区,,,,,,,,,,10.0,10.0,,,,
3月28日,地区级,重庆,潼南区,,,,,,,,,,18.0,18.0,,,,
3月28日,地区级,重庆,荣昌区,,,,,,,,,,9.0,9.0,,,,
3月28日,地区级,重庆,开州区,,,,,,,,,,21.0,20.0,1.0,,,
3月28日,地区级,重庆,梁平区,,,,,,,,,,4.0,4.0,,,,
3月28日,地区级,重庆,武隆区,,,,,,,,,,1.0,1.0,,,,
3月28日,地区级,重庆,城口县,,,,,,,,,,2.0,2.0,,,,
3月28日,地区级,重庆,丰都县,,,,,,,,,,10.0,10.0,,,,
3月28日,地区级,重庆,垫江县,,,,,,,,,,20.0,20.0,,,,
3月28日,地区级,重庆,忠县,,,,,,,,,,21.0,21.0,,,,
3月28日,地区级,重庆,云阳县,,,,,,,,,,25.0,25.0,,,,
3月28日,地区级,重庆,奉节县,,,,,,,,,,22.0,22.0,,,,
3月28日,地区级,重庆,巫山县,,,,,,,,,,10.0,10.0,,,,
3月28日,地区级,重庆,巫溪县,,,,,,,,,,14.0,14.0,,,,
3月28日,地区级,重庆,石柱县,,,,,,,,,,15.0,15.0,,,,
3月28日,地区级,重庆,秀山县,,,,,,,,,,1.0,1.0,,,,
3月28日,地区级,重庆,酉阳县,,,,,,,,,,1.0,1.0,,,,
3月28日,地区级,重庆,彭水县,,,,,,,,,,2.0,2.0,,,,
3月28日,地区级,重庆,两江新区,,,,,,,,,,17.0,17.0,,,,
3月28日,地区级,重庆,高新区,,,,,,,,,,4.0,4.0,,,,
3月28日,地区级,重庆,万盛经开区,,,,,,,,,,1.0,1.0,,,,
3月28日,地区级,重庆,境外输入,1.0,,,,,,,,,3.0,,,,,
3月28日,省级,重庆,,1.0,,,,,,,,,579.0,570.0,6.0,,,
3月28日,地区级,江苏,南京,,,,,,,,,,93.0,93.0,,,,
3月28日,地区级,江苏,无锡,,,,,,,,,,55.0,54.0,,,,
3月28日,地区级,江苏,徐州,,,,,,,,,,79.0,79.0,,,,
3月28日,地区级,江苏,常州,,,,,,,,,,51.0,51.0,,,,
3月28日,地区级,江苏,苏州,,,,,,,,,,87.0,87.0,,,,
3月28日,地区级,江苏,南通,,,,,,,,,,40.0,40.0,,,,
3月28日,地区级,江苏,连云港,,,,,,,,,,48.0,48.0,,,,
3月28日,地区级,江苏,淮安,,,,,,,,,,66.0,66.0,,,,
3月28日,地区级,江苏,盐城,,,,,,,,,,27.0,27.0,,,,
3月28日,地区级,江苏,扬州,,,,,,,,,,23.0,23.0,,,,
3月28日,地区级,江苏,镇江,,,,,,,,,,12.0,12.0,,,,
3月28日,地区级,江苏,泰州,,,,,,,,,,37.0,37.0,,,,
3月28日,地区级,江苏,宿迁,,,,,,,,,,13.0,13.0,,,,
3月28日,地区级,江苏,地区待确认,,,,,,,,,,,1.0,,,,
3月28日,地区级,江苏,境外输入,3.0,,,,,,,,,13.0,,,,,
3月28日,省级,江苏,,3.0,,,,,,,,,644.0,631.0,,,,
3月28日,地区级,上海,外地来沪,,,,,,,,,,111.0,106.0,,,,
3月28日,地区级,上海,徐汇,,,,,,,,,,18.0,17.0,,,,
3月28日,地区级,上海,浦东,,,,,,,,,,61.0,59.0,,,,
3月28日,地区级,上海,宝山,,,,,,,,,,22.0,19.0,,,,
3月28日,地区级,上海,闵行,,,,,,,,,,19.0,19.0,,,,
3月28日,地区级,上海,静安,,,,,,,,,,16.0,15.0,,,,
3月28日,地区级,上海,松江,,,,,,,,,,14.0,14.0,,,,
3月28日,地区级,上海,长宁,,,,,,,,,,13.0,13.0,,,,
3月28日,地区级,上海,普陀,,,,,,,,,,11.0,11.0,,,,
3月28日,地区级,上海,杨浦,,,,,,,,,,9.0,9.0,,,,
3月28日,地区级,上海,嘉定,,,,,,,,,,9.0,7.0,,,,
3月28日,地区级,上海,奉贤,,,,,,,,,,9.0,9.0,,,,
